-12.5754,30.577,9.47443
-0.855182,28.8095,7.3679
-7.66219,31.7694,10.5362
-5.8139,33.43,6.32767
-16.276,29.4305,18.3106
-7.39571,29.4587,17.4375
-5.11387,26.9619,13.6962
-4.2185,34.5475,16.9678
-11.9281,25.9914,19.2649
-1.34932,26.2139,25.0187
-24.5123,4.14415,26.2951
-15.1414,1.71277,29.486
-20.3075,7.92914,29.1808
-13.8756,9.71919,25.291
-16.9199,5.83502,33.6372
-20.8615,8.73537,32.4389
-13.743,8.12945,33.2626
-6.80099,4.94976,25.4368
-3.83472,3.76636,31.2687
-9.63969,11.3915,30.2397
-0.75011,11.8978,28.0691
-11.3936,2.63115,34.253
-5.99555,5.49696,35.4539
-12.1543,8.96024,37.2978
-3.92652,11.2771,34.6593
-20.9072,17.8012,30.3788
-15.6594,14.151,26.7935
-9.45345,18.3499,30.15
-1.42508,17.5389,29.5162
-8.21159,19.8522,27.1364
-4.53214,21.7942,28.1116
-1.5539,17.704,35.1558
-3.31391,25.8249,26.0698
1.3782,4.06201,6.07685
10.3674,0.313227,2.33696
5.60362,9.14726,2.763
11.9025,7.39017,5.68701
0.137527,5.96244,11.5721
6.62808,3.48582,7.73748
0.0849326,11.9621,10.0028
6.93144,7.02888,8.82735
15.1889,3.70141,2.03117
21.1426,5.51246,3.2103
14.7107,6.58512,2.59247
20.6822,12.0025,1.38409
14.4857,5.07816,7.00724
21.2468,2.99686,10.8052
16.8315,12.303,7.97021
22.891,12.3026,12.0919
1.35878,13.4426,2.38207
7.46343,14.5703,3.04528
2.11707,22.0181,6.08175
9.26129,24.4861,1.06709
3.79613,15.6083,7.76909
10.3724,14.5884,11.4628
4.95147,19.5365,12.2027
8.53439,19.2366,10.5068
13.4284,18.4019,1.38211
22.7452,15.7377,3.09163
16.1866,21.9288,2.84741
23.461,24.7113,2.63406
15.5043,15.8208,9.17041
22.5722,12.6296,11.3917
15.3787,22.2042,8.85797
24.3673,24.0805,8.66264
1.45484,2.04044,16.6883
7.2846,3.02944,16.223
2.56212,11.0754,16.2231
12.3678,12.0854,16.0417
5.00415,3.32539,22.9226
8.06625,0.889378,21.9343
5.95767,7.14181,19.5199
7.64087,11.5812,22.825
14.1708,3.0244,15.056
23.7248,5.7758,14.4219
14.3337,12.4601,15.0251
23.994,7.0062,13.3633
16.44,6.16218,20.2466
23.8755,3.11055,23.461
15.0128,11.3226,24.7886
24.7449,11.6784,19.2249
1.90226,15.0081,16.8966
11.6766,15.7609,16.9458
5.51262,20.7487,15.4804
7.0154,22.5053,16.4652
4.55344,18.6476,23.7668
9.2107,16.659,21.8629
1.19888,19.4188,20.3589
7.42483,24.4149,21.1387
15.0954,14.0732,15.8308
23.495,16.9476,15.1636
13.3337,24.8685,13.5332
24.0145,19.769,12.9449
15.4703,18.0114,23.2553
22.8487,12.8564,20.3507
12.6254,20.0405,24.4758
21.5967,22.3627,24.4511
29.5201,0.573614,1.23396
34.1642,5.92719,1.521
29.1893,7.3671,0.321128
35.5331,7.84653,3.78825
30.1873,1.84348,11.76
34.7105,5.74852,6.78421
25.5607,12.0027,11.3102
36.0778,9.29005,11.9066
31.3824,14.8969,3.26697
33.9132,14.6706,2.29819
27.9915,20.6487,0.178537
33.8544,20.2822,1.31087
28.1959,18.6809,12.035
28.9443,22.2182,6.64158
25.8946,0.754806,14.0631
31.6495,1.83101,12.888
29.4962,9.57041,15.8856
29.1475,2.63741,24.9242
26.8517,7.46606,20.9346
27.8841,16.6708,18.5692
3.49965,28.3264,2.93873
9.62928,30.9635,3.57795
2.40975,32.6556,0.674771
11.5273,31.5754,4.85207
4.68343,27.2,9.19082
11.4714,25.6811,7.77167
1.38028,34.769,10.3655
11.3397,34.9246,12.2521
18.6376,30.8156,0.341486
19.6468,26.0581,1.27009
14.6853,33.7863,1.80095
12.7862,28.3024,8.30155
19.3301,25.658,12.2688
1.43341,30.4567,13.1649
8.13369,31.1663,15.4201
5.04796,32.0461,15.5208
3.74759,25.7871,23.7869
8.11682,30.5815,18.9979
18.6609,29.3734,13.3592
1.50151,5.52207,30.2899
6.60249,3.1511,26.9348
5.20815,10.1721,30.2063
9.79364,8.28105,28.083
3.88995,2.61589,37.4366
11.4306,4.15087,33.4952
1.95508,12.2282,35.6775
8.60862,9.77463,35.6395
15.2277,5.16113,27.487
19.1171,3.63568,27.2051
13.1409,6.40837,28.1463
20.5725,11.8145,30.8028
13.1629,3.16835,33.1515
0.942326,18.6457,27.5336
9.67066,14.1024,28.6765
5.52719,20.3266,31.1128
7.01362,22.194,30.8307
2.05615,18.4849,31.8976
16.2316,15.1791,26.9914
